CP019096.1	6818800	6819900	1101	*
CP019096.1	6820800	6821800	1001	*
CP019096.1	6823200	6829700	6501	*
CP019096.1	6829800	6862400	32601	*
CP019096.1	6862500	6961100	98601	*
CP019096.1	6961200	6968300	7101	*
CP019096.1	6969200	6974400	5201	*
CP019096.1	6974500	7231400	256901	*
CP019096.1	7231800	7277800	46001	*
CP019096.1	7278000	7280900	2901	*
CP019096.1	7281900	7298100	16201	*
CP019096.1	7298300	7329400	31101	*
CP019096.1	7329700	7337600	7901	*
CP019096.1	7337800	7363300	25501	*
CP019096.1	7364400	7366800	2401	*
CP019096.1	7367400	7578600	211201	*
CP019096.1	7578700	7591900	13201	*
CP019096.1	7592000	7599200	7201	*
CP019096.1	7603500	7632300	28801	*
CP019096.1	7632800	7651200	18401	*
CP019096.1	7651300	7770800	119501	*
CP019096.1	7771200	7805100	33901	*
CP019096.1	7805200	7836100	30901	*
CP019096.1	7836300	7839100	2801	*
CP019096.1	7839800	7845400	5601	*
CP019096.1	7845900	8029300	183401	*
CP019096.1	8030300	8035500	5201	*
CP019096.1	8039900	8065300	25401	*
CP019096.1	8065500	8117300	51801	*
CP019096.1	8117400	8123000	5601	*
CP019096.1	8123100	8185100	62001	*
CP019096.1	8185200	8190900	5701	*
CP019096.1	8194200	8195300	1101	*
CP019096.1	8198800	8200100	1301	*
CP019096.1	8202200	8207700	5501	*
CP019096.1	8211400	8214400	3001	*
CP019096.1	8214800	8219400	4601	*
CP019096.1	8220600	8221600	1001	*
CP019096.1	8228800	8237100	8301	*
CP019096.1	8249700	8269600	19901	*
CP019096.1	8269700	8279200	9501	*
CP019096.1	8280200	8303800	23601	*
CP019096.1	8304600	8343200	38601	*
CP019096.1	8343300	8370400	27101	*
CP019096.1	8370500	8397900	27401	*
CP019096.1	8398100	8457200	59101	*
CP019096.1	8457800	8464700	6901	*
CP019096.1	8464900	8466000	1101	*
CP019096.1	8466100	8676300	210201	*
CP019096.1	8681800	8683300	1501	*
CP019097.1	1100	4800	3701	*
CP019097.1	5200	9100	3901	*
CP019097.1	9500	72800	63301	*
CP019097.1	77900	375400	297501	*
CP019097.1	376500	377600	1101	*
CP019097.1	378900	383800	4901	*
CP019097.1	384000	401900	17901	*
CP019097.1	402700	420900	18201	*
CP019097.1	421000	525600	104601	*
CP019097.1	525700	532400	6701	*
CP019097.1	532500	567400	34901	*
CP019097.1	567500	652700	85201	*
CP019097.1	653700	721900	68201	*
CP019097.1	722200	752700	30501	*
CP019097.1	761400	917200	155801	*
CP019097.1	917300	935600	18301	*
CP019097.1	935900	937800	1901	*
CP019097.1	938400	954100	15701	*
CP019097.1	956600	957600	1001	*
CP019097.1	958500	991800	33301	*
CP019097.1	992100	999600	7501	*
CP019097.1	1002100	1401800	399701	*
CP019097.1	1402400	1420300	17901	*
CP019097.1	1420700	1434700	14001	*
CP019097.1	1435100	1513700	78601	*
CP019097.1	1514900	1517600	2701	*
CP019097.1	1517900	1521300	3401	*
CP019097.1	1524500	1526200	1701	*
CP019097.1	1532700	1535600	2901	*
CP019097.1	1536800	1563200	26401	*
CP019097.1	1563700	1565300	1601	*
CP019097.1	1565500	1596100	30601	*
CP019097.1	1596300	1628700	32401	*
CP019097.1	1628800	1642900	14101	*
CP019097.1	1643000	1648600	5601	*
CP019097.1	1650300	1653000	2701	*
CP019097.1	1653400	1657200	3801	*
CP019097.1	1657300	1660800	3501	*
CP019097.1	1664800	1665800	1001	*
CP019097.1	1665900	1668800	2901	*
CP019097.1	1669300	1670600	1301	*
CP019097.1	1670700	1671800	1101	*
CP019097.1	1673300	1674700	1401	*
CP019097.1	1680100	1684800	4701	*
CP019097.1	1684900	1686500	1601	*
CP019097.1	1686800	1688200	1401	*
CP019097.1	1688800	1689900	1101	*
CP019097.1	1690100	1699900	9801	*
CP019097.1	1700600	1702100	1501	*
CP019097.1	1703700	1709000	5301	*
CP019097.1	1713200	1720700	7501	*
CP019097.1	1720800	1788700	67901	*
CP019097.1	1788800	1819600	30801	*
CP019097.1	1820200	1881200	61001	*
CP019097.1	1881400	1884200	2801	*
CP019097.1	1884400	1890500	6101	*
CP019097.1	1891000	1896200	5201	*
CP019097.1	1897000	1908700	11701	*
CP019097.1	1909000	1916400	7401	*
CP019097.1	1916600	1919800	3201	*
CP019097.1	1920900	1922100	1201	*
CP019097.1	1922200	1923900	1701	*
CP019097.1	1924300	1947100	22801	*
CP019097.1	1947400	2338600	391201	*
CP019097.1	2339700	2340900	1201	*
CP019097.1	2341900	2343200	1301	*
CP019097.1	2343300	2347200	3901	*
CP019097.1	2349600	2358800	9201	*
CP019097.1	2358900	2382800	23901	*
CP019097.1	2384100	2387000	2901	*
CP019097.1	2388700	2392500	3801	*
CP019097.1	2392700	2402200	9501	*
CP019097.1	2402300	2423500	21201	*
CP019097.1	2423600	2428400	4801	*
CP019097.1	2434100	2435400	1301	*
CP019097.1	2437700	2442200	4501	*
CP019097.1	2442800	2447000	4201	*
CP019097.1	2449000	2451600	2601	*
CP019097.1	2456900	2458200	1301	*
CP019097.1	2462200	2465500	3301	*
CP019097.1	2465600	2472300	6701	*
CP019097.1	2477200	2479600	2401	*
CP019097.1	2485100	2489700	4601	*
CP019097.1	2489800	2491300	1501	*
CP019097.1	2491600	2493200	1601	*
CP019097.1	2493300	2530600	37301	*
CP019097.1	2530700	2569700	39001	*
CP019097.1	2569800	2581100	11301	*
CP019097.1	2581900	2751100	169201	*
CP019097.1	2751400	2784600	33201	*
CP019097.1	2784900	2805000	20101	*
CP019097.1	2805100	3078100	273001	*
CP019097.1	3078400	3079500	1101	*
CP019097.1	3079700	3152100	72401	*
CP019097.1	3152300	3163100	10801	*
CP019097.1	3163200	3199600	36401	*
CP019097.1	3200600	3211500	10901	*
CP019097.1	3211700	3394700	183001	*
CP019097.1	3394800	3397900	3101	*
CP019097.1	3400200	3402300	2101	*
CP019097.1	3408400	3409400	1001	*
CP019097.1	3411100	3414400	3301	*
CP019097.1	3414500	3580800	166301	*
CP019097.1	3581000	3593900	12901	*
CP019097.1	3596400	3597700	1301	*
CP019097.1	3598200	3600300	2101	*
CP019097.1	3604100	3642500	38401	*
CP019097.1	3642900	3649400	6501	*
CP019097.1	3651500	3656200	4701	*
CP019097.1	3657000	3660700	3701	*
CP019097.1	3661500	3703900	42401	*
CP019097.1	3704000	3706600	2601	*
CP019097.1	3706800	3723900	17101	*
CP019097.1	3724100	3726400	2301	*
CP019097.1	3726500	3730000	3501	*
CP019097.1	3730100	3804700	74601	*
CP019097.1	3805300	3871600	66301	*
CP019097.1	3871700	3894600	22901	*
CP019097.1	3895300	3945000	49701	*
CP019097.1	3945100	3950000	4901	*
CP019097.1	3950100	3951900	1801	*
CP019097.1	3952000	3957100	5101	*
CP019097.1	3957900	3959100	1201	*
CP019097.1	3959200	3966900	7701	*
CP019097.1	3969500	4171600	202101	*
CP019097.1	4175300	4185600	10301	*
CP019097.1	4186700	4190300	3601	*
CP019097.1	4192000	4228700	36701	*
CP019097.1	4228800	4305200	76401	*
CP019097.1	4305800	4308600	2801	*
CP019097.1	4309200	4311100	1901	*
CP019097.1	4311400	4313000	1601	*
CP019097.1	4313300	4318000	4701	*
CP019097.1	4319200	4324600	5401	*
CP019097.1	4325800	4327600	1801	*
CP019097.1	4329200	4330900	1701	*
CP019097.1	4336500	4342500	6001	*
CP019097.1	4343100	4348200	5101	*
CP019097.1	4348300	4350900	2601	*
CP019097.1	4351000	4360600	9601	*
CP019097.1	4360700	4362500	1801	*
CP019097.1	4364100	4366000	1901	*
CP019097.1	4366100	4369800	3701	*
CP019097.1	4370000	4371000	1001	*
CP019097.1	4372000	4373100	1101	*
CP019097.1	4378600	4381100	2501	*
CP019097.1	4381900	4388200	6301	*
CP019097.1	4388500	4394600	6101	*
CP019097.1	4394700	4399300	4601	*
CP019097.1	4401400	4409300	7901	*
CP019097.1	4410400	4411900	1501	*
CP019097.1	4412100	4415100	3001	*
CP019097.1	4415600	4422700	7101	*
CP019097.1	4424300	4433900	9601	*
CP019097.1	4435000	4436600	1601	*
CP019097.1	4436700	4438000	1301	*
CP019097.1	4440200	4441400	1201	*
CP019097.1	4443300	4445400	2101	*
CP019097.1	4446100	4450900	4801	*
CP019097.1	4452400	4464800	12401	*
CP019097.1	4465200	4468300	3101	*
CP019097.1	4469100	4480100	11001	*
CP019097.1	4480700	4484300	3601	*
CP019097.1	4485000	4486000	1001	*
CP019097.1	4486100	4487500	1401	*
CP019097.1	4489300	4491300	2001	*
CP019097.1	4491800	4495300	3501	*
CP019097.1	4501700	4515300	13601	*
CP019097.1	4516200	4531000	14801	*
CP019097.1	4532600	4538300	5701	*
CP019097.1	4539500	4608100	68601	*
CP019097.1	4613600	4653200	39601	*
CP019097.1	4654600	4656500	1901	*
CP019097.1	4659700	4674100	14401	*
CP019097.1	4683500	4688600	5101	*
CP019097.1	4689700	4691300	1601	*
CP019097.1	4692600	4749400	56801	*
CP019097.1	4749700	4757100	7401	*
CP019097.1	4757800	4762400	4601	*
CP019097.1	4762500	4783300	20801	*
CP019097.1	4783400	4785500	2101	*
CP019097.1	4785600	4791100	5501	*
CP019097.1	4791500	4795400	3901	*
CP019097.1	4797800	4801600	3801	*
CP019097.1	4803600	4804600	1001	*
CP019097.1	4806200	4827600	21401	*
CP019097.1	4828000	4836300	8301	*
CP019097.1	4836400	4838000	1601	*
CP019097.1	4840100	4842100	2001	*
CP019097.1	4842300	4844300	2001	*
CP019097.1	4844400	4860600	16201	*
CP019097.1	4861800	4910800	49001	*
CP019097.1	4911400	4953200	41801	*
CP019097.1	4953500	4987200	33701	*
CP019097.1	4987300	5047500	60201	*
CP019097.1	5047600	5048900	1301	*
CP019097.1	5049800	5052700	2901	*
CP019097.1	5053800	5090300	36501	*
CP019097.1	5090500	5091800	1301	*
CP019097.1	5092300	5096700	4401	*
CP019097.1	5097400	5098400	1001	*
CP019097.1	5098500	5100200	1701	*
CP019097.1	5100300	5153100	52801	*
CP019097.1	5153200	5167400	14201	*
CP019097.1	5167500	5198400	30901	*
CP019097.1	5200200	5202300	2101	*
CP019097.1	5205400	5207600	2201	*
CP019097.1	5209300	5218500	9201	*
CP019097.1	5218600	5224300	5701	*
CP019097.1	5227600	5234900	7301	*
CP019097.1	5235300	5236500	1201	*
CP019097.1	5236700	5256100	19401	*
CP019097.1	5256900	5261200	4301	*
CP019097.1	5261400	5269200	7801	*
CP019097.1	5269500	5271100	1601	*
CP019097.1	5271500	5342100	70601	*
CP019097.1	5342700	5345900	3201	*
CP019097.1	5346200	5347200	1001	*
CP019097.1	5347700	5348900	1201	*
CP019097.1	5349500	5351100	1601	*
CP019097.1	5351300	5422200	70901	*
CP019097.1	5423600	5428400	4801	*
CP019097.1	5429400	5430500	1101	*
CP019097.1	5431400	5435300	3901	*
CP019097.1	5435400	5450100	14701	*
CP019097.1	5451900	5462100	10201	*
CP019097.1	5462300	5621200	158901	*
CP019097.1	5621600	5628400	6801	*
CP019097.1	5630000	5632400	2401	*
CP019097.1	5632500	5637100	4601	*
CP019097.1	5640400	5641600	1201	*
CP019097.1	5648200	5656100	7901	*
CP019097.1	5656600	5661200	4601	*
CP019097.1	5665900	5701600	35701	*
CP019097.1	5701700	5760700	59001	*
CP019097.1	5760800	5889800	129001	*
CP019097.1	5889900	5891900	2001	*
CP019097.1	5892500	5945500	53001	*
CP019097.1	5945700	6010600	64901	*
CP019097.1	6015000	6045100	30101	*
CP019097.1	6045200	6061900	16701	*
CP019097.1	6064200	6119900	55701	*
CP019097.1	6124800	6280100	155301	*
CP019097.1	6283300	6378900	95601	*
CP019097.1	6380300	6401500	21201	*
CP019097.1	6401800	6465100	63301	*
CP019097.1	6466900	6469900	3001	*
CP019097.1	6470000	6475300	5301	*
CP019097.1	6476800	6568000	91201	*
CP019097.1	6569500	6700100	130601	*
CP019097.1	6701200	6720400	19201	*
CP019097.1	6720600	6732600	12001	*
CP019097.1	6733200	6762500	29301	*
CP019097.1	6762600	6882200	119601	*
CP019097.1	6883100	6958100	75001	*
CP019097.1	6958200	7005100	46901	*
CP019097.1	7005400	7278600	273201	*
CP019097.1	7278700	7374100	95401	*
CP019097.1	7374200	7431400	57201	*
CP019097.1	7431500	7625000	193501	*
CP019097.1	7625800	7628100	2301	*
CP019097.1	7629200	7741600	112401	*
CP019097.1	7742000	7776400	34401	*
CP019097.1	7776500	7790300	13801	*
CP019097.1	7790700	7968100	177401	*
CP019097.1	7968900	7973100	4201	*
CP019097.1	7973300	8125300	152001	*
CP019097.1	8125400	8128300	2901	*
CP019097.1	8128400	8133500	5101	*
CP019097.1	8137400	8143400	6001	*
CP019097.1	8143600	8144800	1201	*
CP019097.1	8145400	8146400	1001	*
CP019098.1	5600	60900	55301	*
CP019098.1	61300	144000	82701	*
CP019098.1	144100	187600	43501	*
CP019098.1	187800	207900	20101	*
CP019098.1	208100	280500	72401	*
CP019098.1	280800	336700	55901	*
CP019098.1	336800	350100	13301	*
CP019098.1	350800	440500	89701	*
CP019098.1	440600	536000	95401	*
CP019098.1	537700	554300	16601	*
CP019098.1	554400	578600	24201	*
CP019098.1	579300	772900	193601	*
CP019098.1	773200	774300	1101	*
CP019098.1	774500	795500	21001	*
CP019098.1	798200	799500	1301	*
CP019098.1	800800	885600	84801	*
CP019098.1	891600	908700	17101	*
CP019098.1	908900	1024800	115901	*
CP019098.1	1024900	1027200	2301	*
CP019098.1	1027300	1047100	19801	*
CP019098.1	1047200	1065900	18701	*
CP019098.1	1066200	1097400	31201	*
CP019098.1	1097600	1125500	27901	*
CP019098.1	1125600	1147000	21401	*
CP019098.1	1147100	1163700	16601	*
CP019098.1	1164200	1306800	142601	*
CP019098.1	1307000	1674900	367901	*
CP019098.1	1675000	1676300	1301	*
CP019098.1	1680900	1717600	36701	*
CP019098.1	1718200	1769600	51401	*
CP019098.1	1769700	1803100	33401	*
CP019098.1	1803200	1809600	6401	*
CP019098.1	1809800	1815900	6101	*
CP019098.1	1816000	1829700	13701	*
CP019098.1	1829900	1831300	1401	*
CP019098.1	1832200	1864500	32301	*
CP019098.1	1864600	2036600	172001	*
CP019098.1	2036800	2041200	4401	*
CP019098.1	2041300	2092300	51001	*
CP019098.1	2094500	2096100	1601	*
CP019098.1	2096900	2119000	22101	*
CP019098.1	2119100	2149300	30201	*
CP019098.1	2151500	2152900	1401	*
CP019098.1	2153000	2154500	1501	*
CP019098.1	2154800	2280100	125301	*
CP019098.1	2280300	2443600	163301	*
CP019098.1	2444400	2449400	5001	*
CP019098.1	2450400	2637000	186601	*
CP019098.1	2637100	2646600	9501	*
CP019098.1	2647300	2651400	4101	*
CP019098.1	2651500	2730600	79101	*
CP019098.1	2737100	2754300	17201	*
CP019098.1	2754800	2757500	2701	*
CP019098.1	2757600	2827700	70101	*
CP019098.1	2828400	2934400	106001	*
CP019098.1	2934700	3258400	323701	*
CP019098.1	3258500	3478100	219601	*
CP019098.1	3480400	3482500	2101	*
CP019098.1	3483500	3575200	91701	*
CP019098.1	3577200	3583800	6601	*
CP019098.1	3584000	3681200	97201	*
CP019098.1	3685700	3721900	36201	*
CP019098.1	3725700	3728800	3101	*
CP019098.1	3728900	3740600	11701	*
CP019098.1	3741400	3750100	8701	*
CP019098.1	3750700	3809500	58801	*
CP019098.1	3816000	3850700	34701	*
CP019098.1	3850800	3885200	34401	*
CP019098.1	3885300	3892300	7001	*
CP019098.1	3892400	3981700	89301	*
CP019098.1	3981800	4004400	22601	*
CP019098.1	4004600	4010300	5701	*
CP019098.1	4010400	4027800	17401	*
CP019098.1	4028100	4040900	12801	*
CP019098.1	4041400	4044500	3101	*
CP019098.1	4050700	4051700	1001	*
CP019098.1	4054800	4056000	1201	*
CP019098.1	4056600	4211400	154801	*
CP019098.1	4211900	4217800	5901	*
CP019098.1	4217900	4278200	60301	*
CP019098.1	4279900	4281000	1101	*
CP019098.1	4286900	4287900	1001	*
CP019098.1	4289600	4291900	2301	*
CP019098.1	4292700	4296600	3901	*
CP019098.1	4296900	4307100	10201	*
CP019098.1	4308200	4309400	1201	*
CP019098.1	4309800	4325200	15401	*
CP019098.1	4325300	4328100	2801	*
CP019098.1	4330200	4424900	94701	*
CP019098.1	4425000	4428300	3301	*
CP019098.1	4428600	4442900	14301	*
CP019098.1	4450100	4451600	1501	*
CP019098.1	4453000	4479200	26201	*
CP019098.1	4480200	4483300	3101	*
CP019098.1	4485000	4488800	3801	*
CP019098.1	4490400	4512000	21601	*
CP019098.1	4512100	4514000	1901	*
CP019098.1	4514100	4585400	71301	*
CP019098.1	4585800	4590300	4501	*
CP019098.1	4590600	4661000	70401	*
CP019098.1	4661100	4666100	5001	*
CP019098.1	4666200	4694100	27901	*
CP019098.1	4694200	4716000	21801	*
CP019098.1	4716100	4718200	2101	*
CP019098.1	4719300	4783900	64601	*
CP019098.1	4784500	4785900	1401	*
CP019098.1	4790200	4794400	4201	*
CP019098.1	4796400	4797400	1001	*
CP019098.1	4798600	4800100	1501	*
CP019098.1	4800500	4801800	1301	*
CP019098.1	4802800	4804900	2101	*
CP019098.1	4806600	4835000	28401	*
CP019098.1	4836900	4844300	7401	*
CP019098.1	4844900	4908900	64001	*
CP019098.1	4909500	4910600	1101	*
CP019098.1	4912600	4914800	2201	*
CP019098.1	4915300	4918200	2901	*
CP019098.1	4918400	4921900	3501	*
CP019098.1	4922800	4924000	1201	*
CP019098.1	4929200	4930600	1401	*
CP019098.1	4930700	4932500	1801	*
CP019098.1	4932700	4964800	32101	*
CP019098.1	4964900	4969900	5001	*
CP019098.1	4972500	4973700	1201	*
CP019098.1	4974400	4975400	1001	*
CP019098.1	4975500	4976800	1301	*
CP019098.1	4978500	4979900	1401	*
CP019098.1	4980000	4982400	2401	*
CP019098.1	4982500	5011400	28901	*
CP019098.1	5011500	5012700	1201	*
CP019098.1	5013200	5017500	4301	*
CP019098.1	5019400	5022600	3201	*
CP019098.1	5025100	5027400	2301	*
CP019098.1	5030500	5031600	1101	*
CP019098.1	5032400	5034200	1801	*
CP019098.1	5035300	5037900	2601	*
CP019098.1	5038200	5047500	9301	*
CP019098.1	5050000	5052400	2401	*
CP019098.1	5057700	5064400	6701	*
CP019098.1	5066800	5069000	2201	*
CP019098.1	5069300	5073200	3901	*
CP019098.1	5073500	5074500	1001	*
CP019098.1	5075700	5077200	1501	*
CP019098.1	5079400	5084000	4601	*
CP019098.1	5088700	5089900	1201	*
CP019098.1	5092100	5093700	1601	*
CP019098.1	5094900	5099000	4101	*
CP019098.1	5099100	5117100	18001	*
CP019098.1	5118100	5119200	1101	*
CP019098.1	5120300	5129500	9201	*
CP019098.1	5130000	5131700	1701	*
CP019098.1	5131800	5133400	1601	*
CP019098.1	5134400	5136900	2501	*
CP019098.1	5137000	5138700	1701	*
CP019098.1	5146700	5148700	2001	*
CP019098.1	5150600	5152000	1401	*
CP019098.1	5152500	5153900	1401	*
CP019098.1	5155700	5157100	1401	*
CP019098.1	5157400	5158400	1001	*
CP019098.1	5159000	5161400	2401	*
CP019098.1	5161900	5163700	1801	*
CP019098.1	5164600	5167100	2501	*
CP019098.1	5168100	5171100	3001	*
CP019098.1	5171300	5180300	9001	*
CP019098.1	5180900	5182100	1201	*
CP019098.1	5182900	5242600	59701	*
CP019098.1	5243600	5244600	1001	*
CP019098.1	5245300	5246900	1601	*
CP019098.1	5247200	5318600	71401	*
CP019098.1	5319000	5322200	3201	*
CP019098.1	5322300	5326000	3701	*
CP019098.1	5326200	5327900	1701	*
CP019098.1	5337400	5338400	1001	*
CP019098.1	5340100	5350000	9901	*
CP019098.1	5350100	5353500	3401	*
CP019098.1	5353600	5354900	1301	*
CP019098.1	5356300	5358500	2201	*
CP019098.1	5358700	5360900	2201	*
CP019098.1	5361100	5364900	3801	*
CP019098.1	5367300	5399100	31801	*
CP019098.1	5399600	5400800	1201	*
CP019098.1	5401400	5402700	1301	*
CP019098.1	5406400	5407700	1301	*
CP019098.1	5408000	5409800	1801	*
CP019098.1	5410000	5412100	2101	*
CP019098.1	5412400	5423100	10701	*
CP019098.1	5429300	5431200	1901	*
CP019098.1	5433100	5436400	3301	*
CP019098.1	5444300	5447300	3001	*
CP019098.1	5448000	5457300	9301	*
CP019098.1	5457600	5479600	22001	*
CP019098.1	5480200	5484600	4401	*
CP019098.1	5487100	5488200	1101	*
CP019098.1	5489800	5493800	4001	*
CP019098.1	5494400	5495500	1101	*
CP019098.1	5499700	5501000	1301	*
CP019098.1	5501300	5502700	1401	*
CP019098.1	5510700	5513700	3001	*
CP019098.1	5514000	5515700	1701	*
CP019098.1	5517500	5521600	4101	*
CP019098.1	5523000	5535700	12701	*
CP019098.1	5537100	5539700	2601	*
CP019098.1	5540700	5541900	1201	*
CP019098.1	5542100	5543600	1501	*
CP019098.1	5543700	5545400	1701	*
CP019098.1	5545900	5748000	202101	*
CP019098.1	5748900	5751000	2101	*
CP019098.1	5751400	5761500	10101	*
CP019098.1	5761700	5785100	23401	*
CP019098.1	5787100	5788100	1001	*
CP019098.1	5789500	5793100	3601	*
CP019098.1	5793200	5844100	50901	*
CP019098.1	5844300	5903200	58901	*
CP019098.1	5903900	5905100	1201	*
CP019098.1	5905800	5908300	2501	*
CP019098.1	5909300	5987400	78101	*
CP019098.1	5987500	6000700	13201	*
CP019098.1	6000800	6058800	58001	*
CP019098.1	6059200	6116000	56801	*
CP019098.1	6116100	6176700	60601	*
CP019098.1	6177100	6182300	5201	*
CP019098.1	6183100	6184700	1601	*
CP019098.1	6184800	6239100	54301	*
CP019098.1	6239200	6329500	90301	*
CP019098.1	6329600	6351100	21501	*
CP019098.1	6351500	6382200	30701	*
CP019098.1	6382300	6405900	23601	*
CP019098.1	6406100	6415600	9501	*
CP019098.1	6415700	6450500	34801	*
CP019098.1	6450600	6452300	1701	*
CP019098.1	6452700	6484800	32101	*
CP019098.1	6484900	6700500	215601	*
CP019098.1	6700800	6703000	2201	*
CP019098.1	6705900	6707200	1301	*
CP019098.1	6708600	6709800	1201	*
CP019098.1	6712200	6720200	8001	*
CP019098.1	6721500	6727000	5501	*
CP019098.1	6730100	6732900	2801	*
CP019098.1	6733100	6878200	145101	*
CP019098.1	6878300	6879700	1401	*
CP019098.1	6879900	6881100	1201	*
CP019098.1	6881800	6892100	10301	*
CP019098.1	6892300	6916600	24301	*
CP019098.1	6918600	6970300	51701	*
CP019098.1	6970900	6971900	1001	*
CP019098.1	6973100	6975200	2101	*
CP019098.1	6975500	7159900	184401	*
CP019098.1	7160100	7172600	12501	*
CP019098.1	7172700	7253100	80401	*
CP019098.1	7253400	7256100	2701	*
CP019098.1	7256200	7263000	6801	*
CP019098.1	7263200	7295000	31801	*
CP019098.1	7298100	7319000	20901	*
CP019098.1	7319800	7323500	3701	*
CP019098.1	7324100	7341200	17101	*
CP019098.1	7341300	7345100	3801	*
CP019098.1	7345300	7367200	21901	*
CP019098.1	7369800	7382200	12401	*
CP019098.1	7383800	7385500	1701	*
CP019098.1	7388300	7391300	3001	*
CP019098.1	7393400	7477700	84301	*
CP019098.1	7479600	7579400	99801	*
CP019098.1	7581400	7582900	1501	*
CP019098.1	7583200	7588700	5501	*
CP019098.1	7588800	7596200	7401	*
CP019098.1	7596300	7635000	38701	*
CP019098.1	7635200	7636200	1001	*
CP019098.1	7638200	7645100	6901	*
CP019098.1	7647200	7652600	5401	*
CP019098.1	7653300	7655000	1701	*
CP019098.1	7667300	7673000	5701	*
CP019098.1	7673400	7675100	1701	*
CP019098.1	7676100	7677500	1401	*
CP019098.1	7679400	7680600	1201	*
CP019098.1	7681700	7684900	3201	*
CP019098.1	7686300	7690900	4601	*
CP019098.1	7703100	7705400	2301	*
CP019098.1	7707600	7708700	1101	*
CP019098.1	7714000	7716100	2101	*
CP019098.1	7716200	7720200	4001	*
CP019098.1	7720700	7729700	9001	*
CP019098.1	7730700	7734600	3901	*
CP019098.1	7738700	7740300	1601	*
CP019098.1	7741200	7742200	1001	*
CP019098.1	7750900	7754200	3301	*
CP019098.1	7754800	7756800	2001	*
CP019098.1	7758500	7759700	1201	*
CP019098.1	7764400	7767600	3201	*
CP019098.1	7768200	7770100	1901	*
CP019098.1	7771700	7772800	1101	*
CP019098.1	7774000	7775500	1501	*
CP019098.1	7775700	7847200	71501	*
CP019098.1	7847400	7917400	70001	*
CP019098.1	7917700	8046300	128601	*
CP019099.1	19800	22000	2201	*
CP019099.1	23200	68300	45101	*
CP019099.1	68400	157000	88601	*
CP019099.1	161700	197800	36101	*
CP019099.1	197900	208800	10901	*
CP019099.1	215900	217700	1801	*
CP019099.1	218000	230400	12401	*
CP019099.1	231100	289100	58001	*
CP019099.1	289500	336200	46701	*
CP019099.1	336400	338300	1901	*
CP019099.1	339000	357900	18901	*
CP019099.1	358300	359800	1501	*
CP019099.1	359900	385700	25801	*
CP019099.1	386500	415300	28801	*
CP019099.1	415600	446400	30801	*
CP019099.1	447700	452400	4701	*
CP019099.1	452800	459500	6701	*
CP019099.1	459700	460900	1201	*
CP019099.1	462500	465100	2601	*
CP019099.1	465700	468300	2601	*
CP019099.1	468400	472000	3601	*
CP019099.1	472200	479800	7601	*
CP019099.1	480600	520900	40301	*
CP019099.1	521800	558000	36201	*
CP019099.1	558500	616900	58401	*
CP019099.1	617000	674400	57401	*
CP019099.1	674500	705100	30601	*
CP019099.1	705300	707800	2501	*
CP019099.1	707900	709600	1701	*
CP019099.1	709700	712600	2901	*
CP019099.1	712800	714900	2101	*
CP019099.1	715800	722100	6301	*
CP019099.1	723000	727000	4001	*
CP019099.1	727800	818400	90601	*
CP019099.1	818700	1132600	313901	*
CP019099.1	1132700	1182700	50001	*
CP019099.1	1183300	1184300	1001	*
CP019099.1	1185100	1186400	1301	*
CP019099.1	1187700	1188800	1101	*
CP019099.1	1192200	1240000	47801	*
CP019099.1	1240800	1242600	1801	*
CP019099.1	1243800	1245800	2001	*
CP019099.1	1246000	1355900	109901	*
CP019099.1	1356000	1369000	13001	*
CP019099.1	1369300	1382400	13101	*
CP019099.1	1382500	1465100	82601	*
CP019099.1	1465400	1481700	16301	*
CP019099.1	1482600	1527700	45101	*
CP019099.1	1530100	1550500	20401	*
CP019099.1	1550700	1582900	32201	*
CP019099.1	1587500	1600900	13401	*
CP019099.1	1601000	1696300	95301	*
CP019099.1	1696600	1720700	24101	*
CP019099.1	1720800	1727200	6401	*
CP019099.1	1727300	1729600	2301	*
CP019099.1	1729700	1813800	84101	*
CP019099.1	1814000	1842800	28801	*
CP019099.1	1843000	1903200	60201	*
CP019099.1	1903800	1918800	15001	*
CP019099.1	1918900	1921500	2601	*
CP019099.1	1921700	1922800	1101	*
CP019099.1	1923200	1931700	8501	*
CP019099.1	1932400	1934700	2301	*
CP019099.1	1934800	1949800	15001	*
CP019099.1	1949900	1951500	1601	*
CP019099.1	1953700	1985500	31801	*
CP019099.1	1985900	1987200	1301	*
CP019099.1	1987500	1988500	1001	*
CP019099.1	1993200	2021000	27801	*
CP019099.1	2021100	2057000	35901	*
CP019099.1	2057100	2066000	8901	*
CP019099.1	2066900	2068800	1901	*
CP019099.1	2069800	2074800	5001	*
CP019099.1	2076800	2081000	4201	*
CP019099.1	2081200	2087700	6501	*
CP019099.1	2087800	2142900	55101	*
CP019099.1	2143200	2145100	1901	*
CP019099.1	2145200	2175200	30001	*
CP019099.1	2175500	2206500	31001	*
CP019099.1	2207900	2209100	1201	*
CP019099.1	2210000	2227300	17301	*
CP019099.1	2234000	2256900	22901	*
CP019099.1	2257900	2259300	1401	*
CP019099.1	2260500	2266700	6201	*
CP019099.1	2267800	2306300	38501	*
CP019099.1	2306900	2383000	76101	*
CP019099.1	2383100	2385700	2601	*
CP019099.1	2385900	2408000	22101	*
CP019099.1	2409100	2465500	56401	*
CP019099.1	2478300	2479600	1301	*
CP019099.1	2479700	2486000	6301	*
